interval	n_switch_errors_grch38	n_switch_errors_chm13	n_checked_grch38	n_checked_chm13	switch_error_rate_grch38	switch_error_rate_chm13	n_gt_checked_grch38	n_gt_checked_chm13	genotype_error_rate_grch38	genotype_error_rate_chm13	abs_diff_GER	rel_drop_GER	abs_diff_SER	rel_drop_SER	decipher
8q24.21	1855	1540	182824	155818	1.014637027961318	0.9883325418116007	1243476	1057124	0.9513653661188474	0.9330031292450083	0.01836223687383909	1.9300930565455565	0.026304486149717254	2.5925020893994066	False
1p31.2	275	228	25790	21946	1.0663047692904226	1.0389136972569033	166089	139105	0.6574788215956505	0.5017792315157614	0.1556995900798891	23.6813088065739	0.027391072033519315	2.5687845372525886	False
8p21.1	709	593	67025	57440	1.0578142484147706	1.0323816155988859	427284	363304	1.0760992688703532	0.9369563781296105	0.1391428907407427	12.930302507017721	0.025432632815884704	2.4042626438429804	False
16q22.3	619	583	52683	50787	1.1749520718258262	1.1479315572882824	378310	364243	0.9656102138457878	0.8447657195882968	0.120844494257491	12.514831815645067	0.027020514537543727	2.299712063621029	False
8q13.1	853	686	58388	48028	1.4609166267041171	1.428333472141251	467565	382554	1.2588624041577108	1.210548053346717	0.04831435081099378	3.837937383102663	0.03258315456286609	2.230322659574002	False
5q33.1	998	809	131007	108574	0.761791354660438	0.7451139315121484	867018	717453	0.6539656616125618	0.5575278101840817	0.09643785142848005	14.746623116370007	0.016677423148289572	2.189237649687348	False
3q13.31	1381	1265	143591	134457	0.9617594417477419	0.9408212290918286	974509	908219	0.7997873801062894	0.6503937926865657	0.14939358741972364	18.679162879498012	0.020938212655913224	2.1770737823861186	False
11p15.4	3823	2957	482530	381503	0.7922823451391623	0.7750922011098209	2943541	2322324	0.8338596268915569	0.6544737082336487	0.1793859186579082	21.512723829383486	0.01719014402934138	2.169699241035339	False
12q24.22	580	474	59307	49525	0.9779621292596152	0.9570923775870772	410935	341799	1.1198851399856424	0.8484518679106725	0.2714332720749699	24.23759923079699	0.020869751672538017	2.134004073177953	False
Xq22.1	784	686	56780	50765	1.3807678760126805	1.3513247316064216	703053	615186	1.0686249827537897	0.9675122645833943	0.10111271817039535	9.461945940083982	0.029443144406258837	2.1323746675859345	False
12q21.1	1345	1156	156980	137855	0.8567970442094534	0.8385622574444163	1068764	932030	0.8577197585248006	0.704698346619744	0.1530214119050567	17.840490484705573	0.018234786765037092	2.128250428531986	False
20p13	2903	2328	254793	208745	1.1393562617497341	1.1152362930848643	1587977	1298492	1.0036669296847498	1.047445806366154	-0.04377887668140423	-4.361892913534082	0.024119968664869873	2.1169821481323403	False
12q13.12	1230	846	79655	55907	1.5441591864917457	1.5132273239487004	558321	395294	1.5691689905985982	1.3966819632982033	0.1724870273003949	10.992253118295148	0.030931862543045252	2.003152447858758	False
1q23.1	913	727	122352	99384	0.7462076631358703	0.731506077437012	751086	614321	0.6571817341822375	0.6553577038714288	0.0018240303108086886	0.2775534096483123	0.014701585698858266	1.9701735086820493	False
5q14.1	1647	1276	188695	148858	0.8728371181006386	0.8571927608862138	1205532	949979	1.023199715976017	0.8026493217218486	0.22055039425416856	21.55497023802322	0.01564435721442481	1.7923570033854808	False
13q31.2	735	648	84467	75648	0.8701623119087928	0.8565989847715736	568703	504280	1.0327007242796327	0.7690172126596335	0.26368351161999914	25.533390789856703	0.013563327137219194	1.5587123174142792	False
11q13.5	791	643	73537	60691	1.07564899302392	1.0594651595788502	488266	406351	1.2054904498777306	0.9919995275020856	0.21349092237564493	17.70988085366406	0.016183833445069684	1.5045645512643313	False
12q21.33	1151	1030	113809	103369	1.0113435668532365	0.9964302643926128	794891	713446	0.9698185034174497	0.7333421169927367	0.23647638642471303	24.383571316840914	0.014913302460623612	1.4746029884805445	False
6q23.1	274	254	40941	38479	0.6692557582863145	0.6601003144572364	267521	249550	0.6111669738076637	0.4760569024243638	0.1351100713832999	22.106899942832893	0.00915544382907807	1.3680037438185577	False
3q25.32	714	638	84180	76193	0.8481824661439772	0.8373472628719174	537757	485546	0.695853331523346	0.5869680730559	0.10888525846744601	15.647731143152955	0.010835203272059779	1.2774613605630147	False
13q32.2	645	516	58885	47657	1.0953553536554301	1.0827370585643241	381120	307349	0.9616393786733837	0.7883546066523724	0.17328477202101122	18.01972505119994	0.012618295091106013	1.1519818704492701	False
20q11.22	937	677	69896	51081	1.3405631223532106	1.325346019067755	470180	347430	1.362031562380365	1.1924704256972627	0.16956113668310224	12.449134173276233	0.015217103285455558	1.1351276960941292	False
Xp11.23	590	491	33908	28504	1.740002359325233	1.7225652539994387	363870	301353	1.476901091049001	1.0987114779013316	0.3781896131476694	25.60696958244184	0.017437105325794233	1.0021311311644632	True
8q24.12	1540	1268	145850	121203	1.0558793280767913	1.0461787249490524	945729	783172	1.0389868556425783	0.9420663660089992	0.09692048963357913	9.328365330823852	0.009700603127738905	0.9187227053121583	False
12q12	3082	2573	330932	278518	0.9313091511247023	0.9238182092360279	2385559	2003737	0.8073160211086793	0.7366735255175705	0.0706424955911088	8.750290313091536	0.007490941888674385	0.8043453540242718	False
8q21.2	914	757	83146	69402	1.099271161571212	1.0907466643612576	556161	468417	0.9308455645038037	0.8808390814167719	0.05000648308703182	5.372156778088987	0.008524497209954518	0.775468101771204	False
4q21.1	1021	806	126695	100785	0.8058723706539327	0.7997221808800912	766514	615411	0.7511930636622424	0.6350227733985905	0.11617029026365189	15.464771426042523	0.006150189773841519	0.763171687949904	False
13q32.3	1128	938	100399	84082	1.1235171665056425	1.1155776503889059	655478	549911	1.0130011991249135	0.8932354508274976	0.11976574829741593	11.822863428086382	0.0079395161167366	0.7066662044363792	False
17q23.2	1385	1126	97393	79701	1.4220734549710965	1.412780266245091	702246	572523	1.2657957467895866	1.2044930946005663	0.06130265218902031	4.84301296986509	0.009293188726005486	0.6534956892359944	False
3p12.1	1217	1128	147663	137742	0.8241739636875859	0.8189223330574553	973361	902243	0.7403214223705286	0.5111704939800032	0.2291509283905253	30.95289714253817	0.005251630630130566	0.6371992881979982	False
8p21.2	2014	1737	190207	165046	1.0588464146955685	1.052433866921949	1210807	1048080	1.0801060780124332	0.8900083963056256	0.19009768170680763	17.599908525338325	0.006412547773619437	0.6056164222327909	False
16q23.2	1205	1151	148600	142669	0.8109017496635262	0.8067625062206927	1001852	958183	0.6331274479663662	0.549894957435062	0.08323249053130422	13.146245799112123	0.004139243442833562	0.5104494403361581	False
3q25.1	1213	1141	128187	121166	0.9462738031157606	0.9416833104996452	830723	779390	0.8992167064111622	0.6981100604318762	0.20110664597928607	22.36464742541505	0.004590492616115438	0.48511251193898985	False
1p35.2	956	763	107975	86587	0.8853901366056958	0.8811946366082669	689684	549195	1.1450171382836196	0.949753730460037	0.19526340782358265	17.053317482765586	0.004195499997428853	0.4738589039983032	False
8q23.1	1700	1469	174339	151137	0.9751117076500381	0.971965832324315	1154358	1003337	0.9956183437027335	0.918136179568779	0.07748216413395448	7.78231584663216	0.00314587532572308	0.3226169167124926	False
12q21.2	1339	1153	167363	144530	0.8000573603484641	0.7977582508821699	1185756	1020609	0.773261952712025	0.6056188021073692	0.16764315060465584	21.67999473098203	0.0022991094662941913	0.28736807887034255	False
13q33.3	1471	1302	150311	133395	0.9786376246582086	0.976048577532891	993484	887634	0.7266347520443208	0.6263842980327478	0.10025045401157306	13.796539971358035	0.0025890471253176006	0.26455626271489896	False
11q14.2	858	707	128519	105831	0.6676055680483042	0.6680462246411732	803307	657362	0.9036395798866436	0.8127941682056461	0.09084541168099747	10.053279394024939	-0.0004406565928690709	-0.06600552990552178	False
12q22	1566	1287	166282	136446	0.9417736134999579	0.943230288905501	1044543	853439	1.1188625073357439	0.9273070483069089	0.19155545902883497	17.1205539351721	-0.001456675405543062	-0.15467362693775133	False
1p36.11	1882	1399	144889	107429	1.2989253842596746	1.3022554431298812	1022749	759225	1.2996346122069051	1.103888834008364	0.19574577819854122	15.06160088073878	-0.0033300588702065426	-0.2563702973673587	False
1p36.12	1702	1325	137370	106640	1.2389895901579675	1.2424981245311328	941599	736767	1.260409155064948	1.1447309665063716	0.11567818855857648	9.177828334055194	-0.0035085343731653396	-0.28317706629947814	False
1p22.3	1212	1025	137676	115982	0.88032772596531	0.8837578244900071	918281	771503	0.7615316008934084	0.7108203078925163	0.050711293000892166	6.6591186684044406	-0.0034300985246971116	-0.3896388155826713	False
15q22.32	50	50	5651	5626	0.8847991505928154	0.8887308922858158	33655	33304	0.4248997177239638	0.39935142925774686	0.02554828846621693	6.012780757556158	-0.003931741693000368	-0.4443654461429025	False
1q25.2	1499	1235	161448	132379	0.9284723254546356	0.9329274280663852	1040294	855860	0.883884747965479	0.7694015376346599	0.1144832103308191	12.952278065023282	-0.0044551026117495285	-0.47983149196912933	False
20q13.13	1613	1288	155066	123203	1.0402022364670527	1.0454290885773885	973110	773423	1.2067494938907215	0.9905317012811877	0.21621779260953378	17.917371724964948	-0.0052268521103358	-0.5024842215383352	False
8q24.13	2382	2045	200951	171567	1.185363596100542	1.1919541636794955	1340628	1147680	1.1066455422384136	0.8772480133835214	0.22939752885489217	20.72908805026128	-0.006590567578953488	-0.5559954431394898	False
3q25.31	645	605	72056	67167	0.8951371155767737	0.9007399467000163	490132	451059	0.6796128389903128	0.5358500772626198	0.14376276172769298	21.153626517897816	-0.005602831123242669	-0.6259187587850823	False
12q14.3	991	861	92336	79671	1.0732542020447065	1.0806943555371464	627003	539104	0.8173804591046614	0.7104380601887577	0.10694239891590374	13.083552184871882	-0.007440153492439983	-0.6932331108758127	True
11p11.2	2078	1598	188289	143697	1.1036226226704693	1.1120621864061184	1321226	1004084	0.9625908058121776	0.8325000697152828	0.1300907360968948	13.514645611759391	-0.008439563735649136	-0.7647146372577573	True
12q13.13	1471	1179	138497	110125	1.0621168689574503	1.0706015891032916	889156	708232	1.1212880529400915	0.9457352957787845	0.17555275716130703	15.656347777985868	-0.00848472014584134	-0.7988499565184215	False
1q25.3	1772	1504	205576	172611	0.8619683231505624	0.8713233803175927	1371579	1154879	0.7541672772767737	0.6538347307380254	0.10033254653874824	13.303752305594529	-0.009355057167030334	-1.0853133364387313	False
12q24.11	1099	894	82421	66218	1.3333980417612017	1.3500860793137817	634032	502556	1.3194917606682313	1.0741091540047278	0.24538260666350342	18.596751717436575	-0.01668803755257997	-1.2515420774533048	False
12q24.31	2683	2029	214246	159961	1.2522987593700698	1.2684341808315778	1464224	1093554	1.3747896496710885	1.3299754744621666	0.04481417520892195	3.2597114198265498	-0.016135421461507926	-1.2884642215587938	False
6p23	924	879	77359	72629	1.1944311586240774	1.2102603643172838	528867	489255	1.2403874698175534	0.9694331176993592	0.2709543521181942	21.844331606965394	-0.01582920569320634	-1.3252505662562308	False
1p36.23	1007	795	81687	63163	1.2327542938288834	1.2586482592657093	599182	466461	1.212319462200133	1.0436027878000518	0.1687166744000812	13.91684944939282	-0.025893965436825983	-2.100496876502489	True
6q22.2	47	43	7723	6919	0.6085717985238897	0.6214770920653274	50151	45627	0.43269326633566624	0.3046441799811515	0.12804908635451473	29.59350105882612	-0.012905293541437768	-2.1205868515005166	False
12q23.2	850	734	84103	71036	1.0106654935020154	1.033278900839011	588099	494502	0.9450789747984608	0.8762350809501276	0.06884389384833323	7.284459360977136	-0.022613407336995683	-2.2374769379568837	False
1q24.2	1203	1032	152613	127907	0.7882683650803012	0.8068362169388696	1017492	852844	0.6966148136791248	0.635755190867263	0.06085962281186186	8.73648128302581	-0.018567851858568463	-2.3555241693197893	False
8q21.3	2347	2036	237106	200481	0.9898526397476234	1.015557584010455	1644481	1386005	0.9455262785036738	0.8833301467166423	0.06219613178703143	6.577937937955447	-0.02570494426283154	-2.596845553635685	False
4p14	2310	1881	260755	206842	0.8858890529424173	0.9093897757708783	1639325	1306858	0.9899806322724293	0.8704847810550189	0.11949585121741035	12.07052414178207	-0.02350072282846105	-2.6527839745174697	False
1p36.22	1908	1456	134789	100149	1.4155457789582235	1.453833787656392	989134	743223	1.2298636989528213	1.0878296285233369	0.14203407042948446	11.548765164011321	-0.03828800869816851	-2.704823063111861	True
20q13.31	650	579	69592	60214	0.9340154040694333	0.9615703989105523	447771	386049	1.1233420654754327	1.13716134480338	-0.013819279327947243	-1.2301933447225188	-0.027554994841119007	-2.95016492458946	False
8q11.21	1649	1816	135155	144367	1.2200806481447228	1.257905199941815	987756	1062060	0.972203661633035	1.308965595164115	-0.3367619335310801	-34.63903159605597	-0.0378245517970921	-3.100168161392358	False
5q22.2	612	536	75501	64024	0.8105852902610561	0.837186055229289	512026	434081	0.653677742927117	0.5782330947449901	0.07544464818212693	11.541566008396087	-0.026600764968232937	-3.2816737840956733	True
3q13.2	672	639	100760	92384	0.666931321953156	0.6916782126775199	619317	566241	0.6952820607217305	0.6936975598729164	0.0015845008488141188	0.22789324481770068	-0.02474689072436398	-3.7105605794448104	False
9p13.3	1310	1194	112493	98819	1.1645169032739815	1.2082696647405864	740128	650351	1.183579056595616	1.216112530003029	-0.032533473407413194	-2.748736827178311	-0.043752761466604895	-3.757159844017388	False
5q13.1	576	487	72406	58868	0.7955141839074109	0.8272745804172046	475738	384028	1.6836998515989892	0.5304300728071911	1.153269778791798	68.49616205029369	-0.031760396509793676	-3.9924362320974405	False
13q12.12	1331	1041	141782	106631	0.9387651464925026	0.9762639382543539	852435	659142	1.1641943373981594	4.070746515925248	-2.9065521785270887	-249.66211268669275	-0.037498791761851225	-3.994480611253781	False
6p21.33	563	485	154070	127242	0.36541831634971117	0.3811634523192028	726545	620310	1.3105864055220255	1.0418984056358918	0.2686879998861338	20.501357159973853	-0.01574513596949162	-4.308797688844712	False
5q11.2	3005	2855	357970	325779	0.8394558203201387	0.8763609686321095	2314702	2144042	0.7486924882771087	0.6730745013390595	0.07561798693804911	10.100006093564694	-0.03690514831197089	-4.396318116883924	False
1p34.2	1534	1278	148579	118388	1.0324473848928852	1.0795013008075143	1028407	818581	1.0174959913730652	0.9421181288107103	0.0753778625623549	7.408172926621148	-0.04705391591462904	-4.557512237731198	False
1q22	579	406	35935	23993	1.6112425212188672	1.6921602133955735	284090	187150	1.9486782357703545	1.8509217205450172	0.09775651522533724	5.0165549874216175	-0.0809176921767063	-5.022067821018905	False
11p14.2	330	305	48767	42725	0.6766871039842516	0.713867758923347	310848	271119	0.7605003088326128	0.5587952153851261	0.20170509344748666	26.522683962759874	-0.03718065493909539	-5.494512119438988	False
1p36.31	981	856	78493	64897	1.2497929751697603	1.3190132055410884	567554	469627	0.9118075108271636	0.7953120242234794	0.11649548660368425	12.77632452248646	-0.06922023037132807	-5.538535721240212	True
13q22.1	896	831	86815	76229	1.0320797097275818	1.0901362998333968	600965	525707	0.8309968134583545	0.6750908776181409	0.15590593584021362	18.761315725313167	-0.05805659010581499	-5.625204096022696	False
5q33.3	1500	1310	170590	140830	0.8793012486077729	0.9301995313498543	1183073	983508	0.8295346102903202	0.6781846207656674	0.15134998952465273	18.245168754524098	-0.05089828274208141	-5.788492035314441	False
9q21.11	503	477	40269	35891	1.249099803819315	1.329023989300939	276681	241499	3.1364640145149107	1.0753667717050588	2.061097242809852	65.7140408202204	-0.07992418548162394	-6.398542793557693	False
20p11.21	1242	1144	161094	139384	0.7709784349510224	0.8207541755151238	1042527	916307	0.6293362186303089	0.6728094405041105	-0.04347322187380165	-6.90778960226015	-0.04977574056410139	-6.45617805993024	False
1p36.33	823	532	62272	37812	1.321621274409044	1.4069607532000423	478263	296042	1.4941569805734503	1.158619385087251	0.3355375954861992	22.456649458440538	-0.08533947879099824	-6.457181073235785	True
1q21.1	757	261	51060	16405	1.482569526047787	1.5909783602560197	385719	127839	2.351193485412956	1.5042357965878959	0.8469576888250601	36.02245812944243	-0.10840883420823277	-7.312225990320176	True
1q25.1	1025	896	102378	83158	1.0011916622711912	1.0774669905481131	743227	601440	0.8908449235563294	0.8145450917797287	0.07629983177660071	8.56488371421652	-0.07627532827692196	-7.6184542032533775	False
3p21.33	150	151	15762	14736	0.9516558812333461	1.024701411509229	109931	101900	0.687704105302417	0.5436702649656526	0.14403384033676436	20.944158865159846	-0.0730455302758829	-7.6756243213897735	False
17q25.2	207	198	26281	23298	0.787641261748031	0.84985835694051	145821	127221	1.057460859546979	1.043066789287932	0.014394070259047043	1.361191776423154	-0.06221709519247909	-7.899166564026783	False
14q13.1	912	871	93525	82748	0.9751403368083399	1.0525934161550732	580745	505325	1.0589845801513573	0.9835254539157968	0.0754591262355605	7.125611425312295	-0.07745307934673329	-7.942762331034237	False
8q22.1	2411	2193	209578	176474	1.150407008369199	1.2426759749311513	1429312	1198526	1.1093449155957553	1.073318392759106	0.03602652283664942	3.2475492815777662	-0.09226896656195227	-8.020549761145102	False
13q12.11	1990	1515	201221	141608	0.988962384641762	1.0698548104626857	1258146	924619	0.9739728139659467	7.409754720593023	-6.435781906627076	-660.7763393745087	-0.08089242582092371	-8.179525033222145	False
5p14.2	473	448	63002	55110	0.7507698168312117	0.8129196153148249	405461	354849	0.7135088208237044	0.5168395571073893	0.1966692637163151	27.5636765764538	-0.06214979848361324	-8.278142926140797	False
12q14.2	684	528	81996	58133	0.8341870335138301	0.9082620886587652	558626	412502	0.892010038916914	0.8613291571919651	0.030680881724948872	3.4395220217702804	-0.07407505514493518	-8.879909680795484	False
14q32.33	1589	1525	121257	104670	1.3104398096604732	1.4569599694277253	790025	672720	1.9766463086611181	2.9896539422047805	-1.0130076335436624	-51.2488060764813	-0.14652015976725208	-11.180991197544166	False
Xq21.31	1067	907	144679	109673	0.7374947297119832	0.8270039116282037	1466790	1095354	0.726484363814861	0.8169961491901249	-0.09051178537526383	-12.458875907524703	-0.08950918191622059	-12.13692495825387	False
8q11.22	154	149	22724	19586	0.6776975884527372	0.7607474726845707	133797	113716	0.8139195946097445	0.533785922825284	0.28013367178446047	34.41785572428417	-0.08304988423183346	-12.254711488858327	False
4p12	1142	1340	138231	143674	0.8261533230606738	0.9326670100366107	913868	948813	0.7440899560986927	0.776654620035771	-0.03256466393707835	-4.376441809242637	-0.10651368697593688	-12.89272632606895	False
11q23.1	756	753	73552	64714	1.0278442462475528	1.163581296164663	523862	456555	0.7818853056721045	0.6408866401638357	0.14099866550826878	18.033164773069508	-0.13573704991711022	-13.20599404167102	False
12p12.2	505	474	65736	54431	0.768224412802726	0.8708272859216255	411428	344041	0.7000009722235725	0.5734781610331326	0.12652281119043984	18.074662209187597	-0.10260287311889948	-13.355846469988064	False
8q13.3	1036	964	97771	80190	1.0596189054013971	1.2021449058486096	639453	524099	0.9533147862313571	0.96890091375866	-0.015586127527302929	-1.634940289651654	-0.14252600044721242	-13.450684932166412	False
1q23.2	548	520	50979	41737	1.0749524313933188	1.2458969259889308	352040	291208	0.6459493239404613	0.5690090931567814	0.07694023078367995	11.911186827214904	-0.170944494595612	-15.902517135017714	False
17q21.1	131	130	15117	12897	0.8665740556988821	1.0079863534155231	101429	85088	1.3615435427737628	1.3010060172997366	0.06053752547402613	4.446242339829832	-0.141412297716641	-16.318547363224887	False
20q11.21	1351	1394	94330	83018	1.432206085020672	1.679153918427329	655404	582546	1.6338014415536066	3.1642136414978386	-1.530412199944232	-93.67186005717683	-0.24694783340665705	-17.242478997224243	False
9p13.2	770	868	62596	58527	1.2301105501949006	1.4830761870589642	438368	408780	1.0123914154317835	1.1945300650716768	-0.18213864963989335	-17.990931853389093	-0.2529656368640636	-20.564463643042764	False
3p11.2	214	937	32839	119012	0.6516641797862298	0.7873155648169933	190071	821185	0.6444960041247745	0.6405377594573696	0.003958244667404909	0.6141612425945464	-0.13565138503076346	-20.81614875245439	False
19q11	377	1	28779	63	1.309982973696098	1.5873015873015872	237985	468	1.0656133789944744	5.769230769230769	-4.703617390236294	-441.3999939335113	-0.27731861360548926	-21.169634962738403	False
6q11.2	21	500	4439	87157	0.47307952241495826	0.5736773867847678	23946	546421	0.5303599766140482	0.715382461508617	-0.18502248489456874	-34.88620805736491	-0.1005978643698095	-21.264472377980216	False
5q12.2	83	87	11696	9966	0.7096443228454172	0.872968091511138	79827	68367	0.49983088428727124	0.42856933900858607	0.07126154527868517	14.257131265567924	-0.16332376866572074	-23.014877088123733	False
11p11.12	578	265	55136	20222	1.0483168891468368	1.3104539610325387	393609	146575	1.7748577903452412	1.9587242026266418	-0.18386641228140066	-10.359501098149138	-0.2621370718857019	-25.005518331297694	False
20p11.22	283	302	31523	26052	0.8977571931605495	1.1592200214954707	234125	195320	0.7893219434063001	0.6619905795617448	0.12733136384455535	16.131740021702655	-0.2614628283349212	-29.124002606366496	False
